co#	ordertype	ordertypedesc	order	orderdate	ordercount	linecount	shippedorders	shippedlines	invoicedorders	invoicedlines	sales_(eur)
08450	SZ	EDI Sales Order	20141639	2020-05-26	1	3	1	3	1	3	9557
08450	SZ	EDI Sales Order	20141680	2020-05-26	1	5	1	5	1	5	6720
08450	SZ	EDI Sales Order	20141831	2020-05-26	1	2	1	2	1	2	4290
08450	SZ	EDI Sales Order	20141891	2020-05-26	1	3	1	3	1	3	4973
08450	SZ	EDI Sales Order	20141983	2020-05-26	1	4	1	4	0	0	0
08450	SZ	EDI Sales Order	20142026	2020-05-26	1	2	1	2	1	2	2230
08450	DC	Deemed Commission Invoice	20000437	2020-05-27	1	2	1	2	1	2	659
08450	DH	Deemed CrNote (Rev)	20000270	2020-05-27	1	3	1	3	1	3	1881
08450	SO	Sales Order	20143231	2020-05-27	1	2	1	2	1	2	2052
08450	SO	Sales Order	20143418	2020-05-27	1	1	1	1	1	1	0
08450	SO	Sales Order	20143570	2020-05-27	1	3	1	3	1	3	2984
08450	SO	Sales Order	20144630	2020-05-27	1	7	1	7	1	7	5666
08450	SU	Home Patient Order	20142922	2020-05-27	1	1	1	1	1	1	0
08450	SZ	EDI Sales Order	20143175	2020-05-27	1	3	1	3	0	0	0
08450	SZ	EDI Sales Order	20143584	2020-05-27	1	2	1	2	1	2	3410
08450	SZ	EDI Sales Order	20143705	2020-05-27	1	2	1	2	1	2	510
08450	DC	Deemed Commission Invoice	20000440	2020-05-28	1	80	1	80	1	80	32775
08450	S4	Do Not Use	20144968	2020-05-28	1	2	1	2	1	2	0
08450	S4	Do Not Use	20145173	2020-05-28	1	1	1	1	1	1	0
08450	S4	Do Not Use	20145175	2020-05-28	1	1	1	1	1	1	0
08450	SO	Sales Order	20144413	2020-05-28	1	2	1	2	1	2	430
08450	SO	Sales Order	20144603	2020-05-28	1	9	1	9	1	9	3085
08450	SO	Sales Order	20144912	2020-05-28	1	4	1	4	1	4	33320
08450	SO	Sales Order	20144924	2020-05-28	1	1	1	1	1	1	109
08450	SU	Home Patient Order	20144719	2020-05-28	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20144978	2020-05-28	1	1	1	1	1	1	0
08450	SZ	EDI Sales Order	20144681	2020-05-28	1	1	1	1	1	1	728
08450	SZ	EDI Sales Order	20144908	2020-05-28	1	4	1	4	0	0	0
08450	SZ	EDI Sales Order	20144923	2020-05-28	1	6	1	6	1	6	22320
08450	SZ	EDI Sales Order	20144969	2020-05-28	1	1	1	1	1	1	768
08450	DI	Deemed Invoice (Rev)	20000443	2020-05-29	1	5	1	5	1	5	-5635
08450	S4	Do Not Use	20146581	2020-05-29	1	2	1	2	1	2	0
08450	SO	Sales Order	20145840	2020-05-29	1	1	1	1	1	1	2243
08450	SO	Sales Order	20146262	2020-05-29	1	2	1	2	1	2	21312
08450	SU	Home Patient Order	20145831	2020-05-29	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20145861	2020-05-29	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20145961	2020-05-29	1	4	1	4	0	0	0
08450	SU	Home Patient Order	20146295	2020-05-29	1	1	1	1	1	1	0
08450	SZ	EDI Sales Order	20146001	2020-05-29	1	1	1	1	1	1	54
08450	SZ	EDI Sales Order	20146069	2020-05-29	1	6	1	6	1	6	19994
08450	SZ	EDI Sales Order	20146230	2020-05-29	1	6	1	6	1	6	8578
08450	SZ	EDI Sales Order	20146402	2020-05-29	1	1	1	1	1	1	4320
08450	SZ	EDI Sales Order	20146410	2020-05-29	1	2	1	2	1	2	1930
08450	SZ	EDI Sales Order	20146448	2020-05-29	1	1	1	1	1	1	4200
08450	DC	Deemed Commission Invoice	20000452	2020-06-01	1	99	1	99	1	99	25243
08450	DQ	Miscellaneous Debit	20149437	2020-06-01	1	1	1	1	0	0	86
08450	DQ	Miscellaneous Debit	20149440	2020-06-01	1	2	1	2	1	2	208
08450	DQ	Miscellaneous Debit	20149444	2020-06-01	1	1	1	1	1	1	3145
08450	DQ	Miscellaneous Debit	20149454	2020-06-01	1	1	1	1	1	1	172
08450	DQ	Miscellaneous Debit	20149461	2020-06-01	1	1	1	1	0	0	576
08450	DQ	Miscellaneous Debit	20149467	2020-06-01	1	1	1	1	1	1	1108
08450	S4	Do Not Use	20148758	2020-06-01	1	5	1	5	1	5	0
08450	S4	Do Not Use	20149413	2020-06-01	1	1	1	1	1	1	0
08450	S8	Hardware Placement	20148456	2020-06-01	1	3	1	3	1	3	0
08450	SO	Sales Order	20148547	2020-06-01	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20148165	2020-06-01	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20148324	2020-06-01	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20148639	2020-06-01	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20148732	2020-06-01	1	3	1	3	0	0	0
08450	SZ	EDI Sales Order	20148396	2020-06-01	1	2	1	2	1	2	543
08450	SZ	EDI Sales Order	20148434	2020-06-01	1	1	1	1	1	1	1080
08450	SZ	EDI Sales Order	20148699	2020-06-01	1	2	1	2	1	2	3950
08450	S4	Do Not Use	20149759	2020-06-02	1	1	1	1	1	1	0
08450	S4	Do Not Use	20150145	2020-06-02	1	2	1	2	1	2	0
08450	SO	Sales Order	20149540	2020-06-02	1	1	1	1	1	1	540
08450	SO	Sales Order	20149560	2020-06-02	1	2	1	2	1	2	5441
08450	SO	Sales Order	20149641	2020-06-02	1	8	1	8	1	8	0
08450	SZ	EDI Sales Order	20149843	2020-06-02	1	3	1	3	1	3	8424
08450	SZ	EDI Sales Order	20149859	2020-06-02	1	2	1	2	1	2	5199
08450	SZ	EDI Sales Order	20149869	2020-06-02	1	1	0	0	0	0	0
08450	SZ	EDI Sales Order	20149886	2020-06-02	1	1	1	1	1	1	1920
08450	SZ	EDI Sales Order	20149897	2020-06-02	1	1	1	1	1	1	100
08450	SZ	EDI Sales Order	20149898	2020-06-02	1	1	1	1	1	1	147
08450	SZ	EDI Sales Order	20150044	2020-06-02	1	3	1	3	1	3	4790
08450	CF	Misc Credit	20151678	2020-06-03	1	4	1	4	1	4	-1952
08450	S4	Do Not Use	20151544	2020-06-03	1	1	1	1	1	1	0
08450	S4	Do Not Use	20151752	2020-06-03	1	3	1	3	1	3	0
08450	S4	Do Not Use	20152357	2020-06-03	1	1	1	1	1	1	0
08450	S4	Do Not Use	20152362	2020-06-03	1	2	1	2	1	2	0
08450	SO	Sales Order	20151059	2020-06-03	1	2	1	2	1	2	2052
08450	SO	Sales Order	20151199	2020-06-03	1	2	1	2	1	1	0
08450	SO	Sales Order	20151204	2020-06-03	1	1	1	1	0	0	0
08450	SU	Home Patient Order	20151508	2020-06-03	1	1	1	1	1	1	0
08450	SZ	EDI Sales Order	20150974	2020-06-03	1	2	1	2	1	2	1586
08450	SZ	EDI Sales Order	20151046	2020-06-03	1	1	1	1	1	1	320
08450	SZ	EDI Sales Order	20151666	2020-06-03	1	1	1	1	0	0	0
08450	SZ	EDI Sales Order	20151676	2020-06-03	1	4	1	4	1	4	1220
08450	SZ	EDI Sales Order	20151721	2020-06-03	1	1	1	1	1	1	1524
08450	CF	Misc Credit	20153112	2020-06-04	1	1	1	1	1	1	-315
08450	DI	Deemed Invoice (Rev)	20000458	2020-06-04	1	178	1	178	1	178	-207757
08450	S4	Do Not Use	20152538	2020-06-04	1	4	1	4	1	4	0
08450	SF	Non Billable Service Orders	20153973	2020-06-04	1	1	1	1	1	1	0
08450	SO	Sales Order	20152436	2020-06-04	1	3	1	3	0	0	0
08450	SO	Sales Order	20152812	2020-06-04	1	1	1	1	1	1	0
08450	SO	Sales Order	20152969	2020-06-04	1	3	1	3	1	3	3996
08450	SO	Sales Order	20153092	2020-06-04	1	3	1	3	1	3	8684
08450	SU	Home Patient Order	20152453	2020-06-04	1	3	1	3	0	0	0
08450	SZ	EDI Sales Order	20152547	2020-06-04	1	4	1	4	1	4	3797
08450	SZ	EDI Sales Order	20152740	2020-06-04	1	1	1	1	1	1	39
08450	SZ	EDI Sales Order	20152748	2020-06-04	1	2	1	2	1	2	3840
08450	SZ	EDI Sales Order	20152762	2020-06-04	1	1	1	1	0	0	0
08450	SZ	EDI Sales Order	20152890	2020-06-04	1	1	1	1	1	1	148
08450	CF	Misc Credit	20154208	2020-06-05	1	1	1	1	1	1	-396
08450	DB	Deemed Commission CrNote	20000287	2020-06-05	1	4	1	4	1	4	-5611
08450	DC	Deemed Commission Invoice	20000465	2020-06-05	1	1	1	1	1	1	300
08450	DI	Deemed Invoice (Rev)	20000462	2020-06-05	1	123	1	123	1	123	-144554
08450	S4	Do Not Use	20154634	2020-06-05	1	1	1	1	1	1	0
08450	SO	Sales Order	20154346	2020-06-05	1	3	1	3	1	3	2592
08450	SO	Sales Order	20156683	2020-06-05	1	1	1	1	0	0	0
08450	SZ	EDI Sales Order	20154136	2020-06-05	1	1	1	1	1	1	260
08450	SZ	EDI Sales Order	20154245	2020-06-05	1	1	1	1	1	1	1334
08450	SZ	EDI Sales Order	20154356	2020-06-05	1	1	1	1	1	1	3163
08450	S4	Do Not Use	20141798	2020-05-26	1	2	1	2	1	2	0
08450	SO	Sales Order	20141510	2020-05-26	1	7	1	7	1	7	0
08450	SU	Home Patient Order	20141754	2020-05-26	1	5	1	5	0	0	0
08450	SZ	EDI Sales Order	20141336	2020-05-26	1	3	1	3	1	3	31995
08450	SZ	EDI Sales Order	20141426	2020-05-26	1	2	1	2	1	2	6068
08450	SZ	EDI Sales Order	20141485	2020-05-26	1	2	1	2	1	2	543
08450	SZ	EDI Sales Order	20141543	2020-05-26	1	6	1	6	0	0	0
08450	SZ	EDI Sales Order	20141953	2020-05-26	1	2	1	2	1	2	47
08450	SZ	EDI Sales Order	20141997	2020-05-26	1	2	1	2	1	2	1404
08450	DQ	Miscellaneous Debit	20143704	2020-05-27	1	1	1	1	1	1	485
08450	S4	Do Not Use	20144365	2020-05-27	1	2	1	2	1	2	0
08450	S4	Do Not Use	20144368	2020-05-27	1	2	1	2	1	2	0
08450	S4	Do Not Use	20144381	2020-05-27	1	1	1	1	1	1	0
08450	SO	Sales Order	20143236	2020-05-27	1	14	1	14	1	14	0
08450	SO	Sales Order	20143486	2020-05-27	1	1	1	1	1	1	91
08450	SU	Home Patient Order	20142974	2020-05-27	1	3	1	3	1	3	0
08450	SZ	EDI Sales Order	20143140	2020-05-27	1	2	1	2	1	2	21053
08450	SZ	EDI Sales Order	20143420	2020-05-27	1	2	1	2	0	0	0
08450	SZ	EDI Sales Order	20143481	2020-05-27	1	2	1	2	1	2	4500
08450	S4	Do Not Use	20145134	2020-05-28	1	2	1	2	1	2	0
08450	S4	Do Not Use	20145749	2020-05-28	1	1	1	1	1	1	0
08450	S4	Do Not Use	20145752	2020-05-28	1	1	1	1	1	1	0
08450	SO	Sales Order	20144539	2020-05-28	1	2	1	2	1	2	3509
08450	SO	Sales Order	20148320	2020-05-28	1	5	1	5	1	5	302
08450	SZ	EDI Sales Order	20144533	2020-05-28	1	4	1	4	1	4	2749
08450	SZ	EDI Sales Order	20144674	2020-05-28	1	1	1	1	1	1	2304
08450	SZ	EDI Sales Order	20144906	2020-05-28	1	2	1	2	1	2	4486
08450	SZ	EDI Sales Order	20145020	2020-05-28	1	1	1	1	1	1	1080
08450	SZ	EDI Sales Order	20145038	2020-05-28	1	2	1	2	1	2	1084
08450	S4	Do Not Use	20146583	2020-05-29	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20145853	2020-05-29	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20146267	2020-05-29	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20146387	2020-05-29	1	5	1	5	0	0	0
08450	SZ	EDI Sales Order	20146008	2020-05-29	1	1	1	1	1	1	1025
08450	SZ	EDI Sales Order	20146012	2020-05-29	1	1	1	1	1	1	800
08450	SZ	EDI Sales Order	20146241	2020-05-29	1	3	1	3	1	3	365
08450	SZ	EDI Sales Order	20146415	2020-05-29	1	2	1	2	1	2	1509
08450	SZ	EDI Sales Order	20148049	2020-05-29	1	1	0	0	0	0	0
08450	DC	Deemed Commission Invoice	20000448	2020-05-30	1	119	1	119	1	119	50734
08450	DC	Deemed Commission Invoice	20000449	2020-05-30	1	2	1	2	1	2	252
08450	S4	Do Not Use	20147449	2020-05-30	1	1	1	1	1	1	929
08450	DQ	Miscellaneous Debit	20147981	2020-05-31	1	1	1	1	1	1	580
08450	S4	Do Not Use	20147869	2020-05-31	1	5	1	5	1	5	0
08450	S4	Do Not Use	20147872	2020-05-31	1	2	1	2	1	2	0
08450	S4	Do Not Use	20147873	2020-05-31	1	1	1	1	1	1	0
08450	DQ	Miscellaneous Debit	20149430	2020-06-01	1	2	1	2	1	2	375
08450	DQ	Miscellaneous Debit	20149431	2020-06-01	1	2	1	2	1	2	597
08450	DQ	Miscellaneous Debit	20149443	2020-06-01	1	2	1	2	0	0	462
08450	DQ	Miscellaneous Debit	20149452	2020-06-01	1	1	1	1	1	1	158
08450	DQ	Miscellaneous Debit	20149465	2020-06-01	1	2	1	2	1	2	1712
08450	DQ	Miscellaneous Debit	20149468	2020-06-01	1	1	1	1	1	1	192
08450	DQ	Miscellaneous Debit	20164338	2020-06-01	1	1	1	1	1	1	1226
08450	S4	Do Not Use	20148671	2020-06-01	1	1	1	1	1	1	0
08450	S4	Do Not Use	20149405	2020-06-01	1	1	1	1	1	1	0
08450	SO	Sales Order	20148162	2020-06-01	1	2	1	2	1	2	10560
08450	SO	Sales Order	20148517	2020-06-01	1	1	1	1	1	1	400
08450	SO	Sales Order	20149638	2020-06-01	1	6	1	6	1	6	11077
08450	SO	Sales Order	20152431	2020-06-01	1	1	1	1	1	1	83
08450	SZ	EDI Sales Order	20148061	2020-06-01	1	8	1	8	1	8	4235
08450	SZ	EDI Sales Order	20148603	2020-06-01	1	1	1	1	1	1	65
08450	SZ	EDI Sales Order	20148692	2020-06-01	1	15	1	15	1	6	10763
08450	SZ	EDI Sales Order	20148852	2020-06-01	1	3	1	3	1	3	3163
08450	CF	Misc Credit	20149955	2020-06-02	1	2	1	2	1	2	-7200
08450	S4	Do Not Use	20149846	2020-06-02	1	2	1	2	1	2	0
08450	SF	Non Billable Service Orders	20150385	2020-06-02	1	1	1	1	1	1	0
08450	SO	Sales Order	20149709	2020-06-02	1	2	1	1	0	0	0
08450	SO	Sales Order	20149969	2020-06-02	1	1	1	1	1	1	413
08450	SO	Sales Order	20150014	2020-06-02	1	2	1	2	1	2	0
08450	SO	Sales Order	20150033	2020-06-02	1	2	1	2	1	2	7951
08450	SU	Home Patient Order	20149857	2020-06-02	1	1	1	1	0	0	0
08450	SU	Home Patient Order	20149899	2020-06-02	1	1	1	1	1	1	0
08450	SZ	EDI Sales Order	20149645	2020-06-02	1	12	1	12	1	12	4613
08450	SZ	EDI Sales Order	20149711	2020-06-02	1	2	1	2	1	2	796
08450	SZ	EDI Sales Order	20149785	2020-06-02	1	5	1	5	1	5	10618
08450	SZ	EDI Sales Order	20149813	2020-06-02	1	1	1	1	1	1	1205
08450	SZ	EDI Sales Order	20150186	2020-06-02	1	2	1	2	1	2	15701
08450	DB	Deemed Commission CrNote	20000283	2020-06-03	1	2	1	2	1	2	-1800
08450	DC	Deemed Commission Invoice	20000457	2020-06-03	1	7	1	7	1	7	6660
08450	SO	Sales Order	20151050	2020-06-03	1	1	1	1	0	0	0
08450	SO	Sales Order	20151351	2020-06-03	1	2	1	2	1	2	17856
08450	SO	Sales Order	20151503	2020-06-03	1	1	1	1	1	1	28
08450	SU	Home Patient Order	20151276	2020-06-03	1	3	1	3	1	3	0
08450	SZ	EDI Sales Order	20151052	2020-06-03	1	10	1	10	1	10	6767
08450	SZ	EDI Sales Order	20151119	2020-06-03	1	1	1	1	1	1	700
08450	SZ	EDI Sales Order	20151283	2020-06-03	1	2	1	2	1	2	1485
08450	SZ	EDI Sales Order	20151618	2020-06-03	1	1	1	1	1	1	650
08450	SZ	EDI Sales Order	20151663	2020-06-03	1	1	1	1	1	1	1683
08450	DC	Deemed Commission Invoice	20000461	2020-06-04	1	12	1	12	1	12	9744
08450	S4	Do Not Use	20152856	2020-06-04	1	6	1	6	1	6	0
08450	S4	Do Not Use	20152948	2020-06-04	1	1	1	1	1	1	0
08450	S4	Do Not Use	20152954	2020-06-04	1	1	1	1	1	1	0
08450	S4	Do Not Use	20153030	2020-06-04	1	1	1	1	1	1	0
08450	S4	Do Not Use	20153152	2020-06-04	1	3	1	3	1	3	0
08450	SF	Non Billable Service Orders	20153096	2020-06-04	1	1	1	1	1	1	0
08450	SF	Non Billable Service Orders	20153976	2020-06-04	1	2	1	2	1	2	0
08450	SO	Sales Order	20152574	2020-06-04	1	12	1	12	1	12	0
08450	SO	Sales Order	20152637	2020-06-04	1	2	1	2	1	2	676
08450	SO	Sales Order	20152964	2020-06-04	1	10	1	10	1	10	0
08450	SO	Sales Order	20162246	2020-06-04	1	1	1	1	1	1	63
08450	SU	Home Patient Order	20152564	2020-06-04	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20152683	2020-06-04	1	1	1	1	1	1	0
08450	SZ	EDI Sales Order	20152916	2020-06-04	1	1	1	1	1	1	4693
08450	SZ	EDI Sales Order	20153150	2020-06-04	1	3	1	3	1	3	2592
08450	CF	Misc Credit	20154852	2020-06-05	1	2	1	2	1	2	-4365
08450	DI	Deemed Invoice (Rev)	20000463	2020-06-05	1	1	1	1	1	1	-1200
08450	S4	Do Not Use	20154769	2020-06-05	1	2	1	2	1	2	0
08450	S4	Do Not Use	20155025	2020-06-05	1	2	1	2	1	2	0
08450	S4	Do Not Use	20155055	2020-06-05	1	1	1	1	1	1	0
08450	SO	Sales Order	20154014	2020-06-05	1	2	1	2	1	2	6997
08450	SU	Home Patient Order	20154260	2020-06-05	1	3	1	3	1	3	0
08450	SZ	EDI Sales Order	20154279	2020-06-05	1	1	1	1	1	1	720
08450	SZ	EDI Sales Order	20154280	2020-06-05	1	1	1	1	1	1	733
08450	SZ	EDI Sales Order	20154436	2020-06-05	1	1	1	1	1	1	48
08450	SZ	EDI Sales Order	20154694	2020-06-05	1	3	1	3	1	3	1317
08450	SZ	EDI Sales Order	20154781	2020-06-05	1	2	1	2	0	0	0
08450	SZ	EDI Sales Order	20154912	2020-06-05	1	2	1	2	1	2	21053
08450	SZ	EDI Sales Order	20156534	2020-06-05	1	1	1	1	0	0	0
08450	DI	Deemed Invoice (Rev)	20000467	2020-06-06	1	13	1	13	1	13	-25430
08450	S4	Do Not Use	20156462	2020-06-07	1	1	1	1	1	1	0
08450	CF	Misc Credit	20157399	2020-06-08	1	1	1	1	1	1	-1480
08450	CF	Misc Credit	20157468	2020-06-08	1	1	1	1	1	1	-5180
08450	DQ	Miscellaneous Debit	20157465	2020-06-08	1	1	1	1	1	1	1232
08450	SO	Sales Order	20156636	2020-06-08	1	1	1	1	1	1	2560
08450	SO	Sales Order	20156644	2020-06-08	1	1	1	1	1	1	1822
08450	SO	Sales Order	20156935	2020-06-08	1	2	1	2	1	2	960
08450	SU	Home Patient Order	20156693	2020-06-08	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20157464	2020-06-08	1	1	1	1	1	1	0
08450	SZ	EDI Sales Order	20156753	2020-06-08	1	1	1	1	1	1	2151
08450	SZ	EDI Sales Order	20156768	2020-06-08	1	2	1	2	1	2	2868
08450	SZ	EDI Sales Order	20157177	2020-06-08	1	2	1	2	1	2	1821
08450	SZ	EDI Sales Order	20157250	2020-06-08	1	3	1	3	1	3	10680
08450	SZ	EDI Sales Order	20157315	2020-06-08	1	1	1	1	1	1	5472
08450	SZ	EDI Sales Order	20157452	2020-06-08	1	1	1	1	1	1	31
08450	SZ	EDI Sales Order	20144466	2020-05-27	1	7	1	7	1	7	1766
08450	SZ	EDI Sales Order	20152623	2020-05-27	1	1	1	1	1	1	63
08450	CF	Misc Credit	20145097	2020-05-28	1	2	1	2	1	2	-15
08450	CF	Misc Credit	20145128	2020-05-28	1	1	1	1	1	1	-452
08450	DB	Deemed Commission CrNote	20000275	2020-05-28	1	1	1	1	1	1	-58
08450	DH	Deemed CrNote (Rev)	20000274	2020-05-28	1	1	1	1	1	1	232
08450	DI	Deemed Invoice (Rev)	20000439	2020-05-28	1	3	1	3	1	3	-2170
08450	SO	Sales Order	20144663	2020-05-28	1	1	1	1	0	0	0
08450	SO	Sales Order	20152472	2020-05-28	1	4	1	4	1	4	2975
08450	SU	Home Patient Order	20144734	2020-05-28	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20144736	2020-05-28	1	1	1	1	1	1	0
08450	SZ	EDI Sales Order	20144530	2020-05-28	1	1	1	1	1	1	46
08450	SZ	EDI Sales Order	20144619	2020-05-28	1	1	1	1	1	1	1093
08450	SZ	EDI Sales Order	20144694	2020-05-28	1	5	1	5	1	5	5013
08450	SZ	EDI Sales Order	20144757	2020-05-28	1	1	1	1	1	1	28
08450	SZ	EDI Sales Order	20144832	2020-05-28	1	8	1	8	1	8	9040
08450	SZ	EDI Sales Order	20144926	2020-05-28	1	2	1	2	1	2	6000
08450	SZ	EDI Sales Order	20144962	2020-05-28	1	1	1	1	1	1	2109
08450	SZ	EDI Sales Order	20145036	2020-05-28	1	2	1	2	1	2	542
08450	SZ	EDI Sales Order	20145970	2020-05-28	1	7	1	7	0	0	0
08450	SO	Sales Order	20146174	2020-05-29	1	3	1	3	1	3	696
08450	SU	Home Patient Order	20145971	2020-05-29	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20146305	2020-05-29	1	3	1	3	0	0	0
08450	SU	Home Patient Order	20146397	2020-05-29	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20146522	2020-05-29	1	7	1	7	0	0	0
08450	SU	Home Patient Order	20146523	2020-05-29	1	5	1	5	0	0	0
08450	SZ	EDI Sales Order	20145787	2020-05-29	1	1	1	1	1	1	168
08450	SZ	EDI Sales Order	20146418	2020-05-29	1	2	1	2	1	2	6000
08450	CO	Credit note Customer Return	20148811	2020-06-01	1	1	1	1	1	1	-618
08450	DQ	Miscellaneous Debit	20149428	2020-06-01	1	2	1	2	1	2	2224
08450	DQ	Miscellaneous Debit	20149447	2020-06-01	1	2	1	2	1	2	3145
08450	DQ	Miscellaneous Debit	20149469	2020-06-01	1	2	1	2	1	2	1030
08450	DQ	Miscellaneous Debit	20149471	2020-06-01	1	1	1	1	1	1	1292
08450	S4	Do Not Use	20148757	2020-06-01	1	1	1	1	1	1	0
08450	SO	Sales Order	20148057	2020-06-01	1	2	1	2	1	2	6048
08450	SO	Sales Order	20148140	2020-06-01	1	3	1	3	1	3	24349
08450	SO	Sales Order	20148304	2020-06-01	1	1	1	1	1	1	0
08450	SO	Sales Order	20149636	2020-06-01	1	3	1	3	1	3	2385
08450	SU	Home Patient Order	20148414	2020-06-01	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20148805	2020-06-01	1	3	1	3	0	0	0
08450	SZ	EDI Sales Order	20148046	2020-06-01	1	2	1	2	1	2	880
08450	SZ	EDI Sales Order	20148048	2020-06-01	1	2	1	2	1	2	880
08450	SZ	EDI Sales Order	20148056	2020-06-01	1	4	1	4	1	4	2688
08450	SZ	EDI Sales Order	20148122	2020-06-01	1	1	1	1	1	1	32
08450	SZ	EDI Sales Order	20148344	2020-06-01	1	1	1	1	1	1	2718
08450	SZ	EDI Sales Order	20148532	2020-06-01	1	6	1	6	1	6	1897
08450	SZ	EDI Sales Order	20148627	2020-06-01	1	1	1	1	1	1	113
08450	SZ	EDI Sales Order	20148680	2020-06-01	1	1	1	1	1	1	2093
08450	SZ	EDI Sales Order	20148686	2020-06-01	1	1	1	1	1	1	911
08450	SZ	EDI Sales Order	20148774	2020-06-01	1	1	1	1	1	1	33
08450	S4	Do Not Use	20150300	2020-06-02	1	3	1	3	1	3	0
08450	S4	Do Not Use	20150298	2020-06-02	1	2	1	2	1	2	0
08450	S4	Do Not Use	20150387	2020-06-02	1	4	1	4	1	4	0
08450	S4	Do Not Use	20150961	2020-06-02	1	1	1	1	1	1	0
08450	SO	Sales Order	20149529	2020-06-02	1	11	1	11	1	11	7040
08450	SO	Sales Order	20149536	2020-06-02	1	1	1	1	1	1	2093
08450	SO	Sales Order	20149539	2020-06-02	1	1	1	1	1	1	302
08450	SO	Sales Order	20149565	2020-06-02	1	4	1	4	1	4	4558
08450	SO	Sales Order	20149597	2020-06-02	1	7	1	7	1	7	6444
08450	SU	Home Patient Order	20149761	2020-06-02	1	1	1	1	0	0	0
08450	SU	Home Patient Order	20149863	2020-06-02	1	1	1	1	1	1	0
08450	SZ	EDI Sales Order	20149696	2020-06-02	1	3	1	3	1	3	12560
08450	SZ	EDI Sales Order	20149721	2020-06-02	1	1	1	1	1	1	170
08450	SZ	EDI Sales Order	20150024	2020-06-02	1	1	1	1	1	1	1160
08450	SZ	EDI Sales Order	20150082	2020-06-02	1	1	1	1	1	1	320
08450	S4	Do Not Use	20151765	2020-06-03	1	1	1	1	1	1	0
08450	S4	Do Not Use	20151774	2020-06-03	1	2	1	2	1	2	0
08450	SO	Sales Order	20151068	2020-06-03	1	1	1	1	1	1	1670
08450	SO	Sales Order	20151205	2020-06-03	1	2	1	2	1	1	0
08450	SU	Home Patient Order	20151146	2020-06-03	1	3	1	3	0	0	0
08450	SU	Home Patient Order	20151348	2020-06-03	1	1	1	1	1	1	0
08450	SU	Home Patient Order	20151350	2020-06-03	1	1	1	1	1	1	0
08450	SZ	EDI Sales Order	20150973	2020-06-03	1	1	1	1	1	1	23
08450	SZ	EDI Sales Order	20151003	2020-06-03	1	5	1	5	1	5	3767
08450	SZ	EDI Sales Order	20151253	2020-06-03	1	1	1	1	1	1	300
08450	SZ	EDI Sales Order	20151569	2020-06-03	1	4	1	4	1	4	7136
08450	DB	Deemed Commission CrNote	20000285	2020-06-04	1	4	1	4	1	4	-488
08450	DC	Deemed Commission Invoice	20000460	2020-06-04	1	178	1	178	1	178	51939
08450	DH	Deemed CrNote (Rev)	20000284	2020-06-04	1	4	1	4	1	4	1952
08450	S4	Do Not Use	20153099	2020-06-04	1	5	1	5	1	5	0
08450	SO	Sales Order	20152628	2020-06-04	1	1	1	1	1	1	61
08450	SO	Sales Order	20152799	2020-06-04	1	1	1	1	1	1	39
08450	SU	Home Patient Order	20152797	2020-06-04	1	1	1	1	0	0	0
08450	SZ	EDI Sales Order	20152631	2020-06-04	1	2	1	2	1	2	2314
08450	SZ	EDI Sales Order	20152742	2020-06-04	1	1	1	1	0	0	0
08450	SZ	EDI Sales Order	20152751	2020-06-04	1	2	1	2	1	2	65
08450	SZ	EDI Sales Order	20152754	2020-06-04	1	1	1	1	1	1	617
08450	SZ	EDI Sales Order	20152822	2020-06-04	1	1	1	1	1	1	2640
08450	SZ	EDI Sales Order	20154009	2020-06-04	1	2	1	2	1	2	1945
08450	SZ	EDI Sales Order	20158401	2020-06-04	1	2	1	2	1	2	10080
08450	S4	Do Not Use	20154629	2020-06-05	1	1	1	1	1	1	0
08450	SF	Non Billable Service Orders	20155715	2020-06-05	1	1	1	1	1	1	0
08450	SO	Sales Order	20154232	2020-06-05	1	2	1	2	1	2	0
08450	SO	Sales Order	20154798	2020-06-05	1	1	1	1	1	1	0
08450	SZ	EDI Sales Order	20153981	2020-06-05	1	2	1	2	1	2	6632
08450	SZ	EDI Sales Order	20154320	2020-06-05	1	2	1	2	1	2	654
08450	SZ	EDI Sales Order	20154385	2020-06-05	1	2	1	2	1	2	1055
08450	SZ	EDI Sales Order	20154387	2020-06-05	1	3	1	3	1	3	9325
08450	SZ	EDI Sales Order	20154636	2020-06-05	1	1	1	1	1	1	384
08450	SZ	EDI Sales Order	20154676	2020-06-05	1	1	1	1	1	1	2240
